,country,indicator,date,year_week,value,source,url
21310,Netherlands,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,1.83827911798219,"TESSy COVID-19, national weekly data",
21311,Netherlands,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,1.80381138452002,"TESSy COVID-19, national weekly data",
21312,Netherlands,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,2.16572258587277,"TESSy COVID-19, national weekly data",
21313,Netherlands,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,2.21742418606602,"TESSy COVID-19, national weekly data",
21314,Netherlands,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,2.14274409689799,"TESSy COVID-19, national weekly data",
21315,Netherlands,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,2.16572258587277,"TESSy COVID-19, national weekly data",
21316,Netherlands,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,2.21742418606602,"TESSy COVID-19, national weekly data",
21317,Netherlands,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,1.78083289554525,"TESSy COVID-19, national weekly data",
21318,Netherlands,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,1.33849698278078,"TESSy COVID-19, national weekly data",
21319,Netherlands,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,1.10296747078931,"TESSy COVID-19, national weekly data",
21320,Netherlands,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.672120802512238,"TESSy COVID-19, national weekly data",
21321,Netherlands,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.3044649789158,"TESSy COVID-19, national weekly data",
21322,Netherlands,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.247018756478857,"TESSy COVID-19, national weekly data",
21323,Netherlands,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.195317156285608,"TESSy COVID-19, national weekly data",
21324,Netherlands,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.103403200386498,"TESSy COVID-19, national weekly data",
21325,Netherlands,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.0517016001932491,"TESSy COVID-19, national weekly data",
21326,Netherlands,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0689354669243321,"TESSy COVID-19, national weekly data",
21327,Netherlands,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.195317156285608,"TESSy COVID-19, national weekly data",
21328,Netherlands,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.666376180268544,"TESSy COVID-19, national weekly data",
21329,Netherlands,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.746800891680265,"TESSy COVID-19, national weekly data",
21330,Netherlands,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.695099291487016,"TESSy COVID-19, national weekly data",
21331,Netherlands,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.534249868663574,"TESSy COVID-19, national weekly data",
21332,Netherlands,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.551483735394657,"TESSy COVID-19, national weekly data",
21333,Netherlands,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.551483735394657,"TESSy COVID-19, national weekly data",
21334,Netherlands,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.534249868663574,"TESSy COVID-19, national weekly data",
21335,Netherlands,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.459569779495548,"TESSy COVID-19, national weekly data",
21336,Netherlands,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.390634312571215,"TESSy COVID-19, national weekly data",
21337,Netherlands,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.333188090134272,"TESSy COVID-19, national weekly data",
21338,Netherlands,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.258508000966246,"TESSy COVID-19, national weekly data",
21339,Netherlands,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.407868179302298,"TESSy COVID-19, national weekly data",
21340,Netherlands,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.482548268470325,"TESSy COVID-19, national weekly data",
21341,Netherlands,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.631908446806378,"TESSy COVID-19, national weekly data",
21944,Norway,Weekly new ICU admissions per 100k,2020-03-01,2020-W09,0.0,ECDC database compiled from public online sources,
21945,Norway,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,0.0,ECDC database compiled from public online sources,
21946,Norway,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,0.204934067121496,ECDC database compiled from public online sources,
21947,Norway,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,0.819736268485984,ECDC database compiled from public online sources,
21948,Norway,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,1.43453846985047,ECDC database compiled from public online sources,
21949,Norway,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,0.670693310579442,ECDC database compiled from public online sources,
21950,Norway,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.223564436859814,ECDC database compiled from public online sources,
21951,Norway,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.279455546074767,ECDC database compiled from public online sources,
21952,Norway,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.242194806598132,ECDC database compiled from public online sources,
21953,Norway,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.0558911092149535,ECDC database compiled from public online sources,
21954,Norway,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.0745214789532713,ECDC database compiled from public online sources,
21955,Norway,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.0558911092149535,ECDC database compiled from public online sources,
21956,Norway,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.0186303697383178,ECDC database compiled from public online sources,
21957,Norway,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0186303697383178,ECDC database compiled from public online sources,
21958,Norway,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.0,ECDC database compiled from public online sources,
21959,Norway,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.0745214789532713,ECDC database compiled from public online sources,
21960,Norway,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0372607394766357,ECDC database compiled from public online sources,
21961,Norway,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0,ECDC database compiled from public online sources,
21962,Norway,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0186303697383178,ECDC database compiled from public online sources,
21963,Norway,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0186303697383178,ECDC database compiled from public online sources,
21964,Norway,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.0186303697383178,ECDC database compiled from public online sources,
21965,Norway,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.0186303697383178,ECDC database compiled from public online sources,
21966,Norway,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0,ECDC database compiled from public online sources,
21967,Norway,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.0186303697383178,ECDC database compiled from public online sources,
21968,Norway,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.0186303697383178,ECDC database compiled from public online sources,
21969,Norway,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0186303697383178,ECDC database compiled from public online sources,
21970,Norway,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0186303697383178,ECDC database compiled from public online sources,
21971,Norway,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0186303697383178,ECDC database compiled from public online sources,
21972,Norway,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.0372607394766357,ECDC database compiled from public online sources,
21973,Norway,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.0372607394766357,ECDC database compiled from public online sources,
21974,Norway,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.0558911092149535,ECDC database compiled from public online sources,
21975,Norway,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.0558911092149535,ECDC database compiled from public online sources,
21976,Norway,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.0372607394766357,ECDC database compiled from public online sources,
21977,Norway,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,0.111782218429907,ECDC database compiled from public online sources,
21978,Norway,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,0.0745214789532713,ECDC database compiled from public online sources,
21979,Norway,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.0931518486915891,ECDC database compiled from public online sources,
21980,Norway,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,0.316716285551403,ECDC database compiled from public online sources,
21981,Norway,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,0.316716285551403,ECDC database compiled from public online sources,
21982,Norway,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,0.447128873719628,ECDC database compiled from public online sources,
21983,Norway,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,0.26082517633645,ECDC database compiled from public online sources,
21984,Norway,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.353977025028039,ECDC database compiled from public online sources,
21985,Norway,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.372607394766357,ECDC database compiled from public online sources,
21986,Norway,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,0.26082517633645,ECDC database compiled from public online sources,
21987,Norway,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,0.26082517633645,ECDC database compiled from public online sources,
21988,Norway,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,0.204934067121496,ECDC database compiled from public online sources,
21989,Norway,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,0.409868134242992,ECDC database compiled from public online sources,
21990,Norway,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,0.279455546074767,ECDC database compiled from public online sources,
21991,Norway,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,0.223564436859814,ECDC database compiled from public online sources,
21992,Norway,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,0.167673327644861,ECDC database compiled from public online sources,
21993,Norway,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,0.186303697383178,ECDC database compiled from public online sources,
21994,Norway,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,0.130412588168225,ECDC database compiled from public online sources,
21995,Norway,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.167673327644861,ECDC database compiled from public online sources,
21996,Norway,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.223564436859814,ECDC database compiled from public online sources,
21997,Norway,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.335346655289721,ECDC database compiled from public online sources,
21998,Norway,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.558911092149535,ECDC database compiled from public online sources,
21999,Norway,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.875627377700938,ECDC database compiled from public online sources,
22000,Norway,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,0.987409596130845,ECDC database compiled from public online sources,
22001,Norway,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,1.02467033560748,ECDC database compiled from public online sources,
22002,Norway,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,0.596171831626171,ECDC database compiled from public online sources,
22003,Norway,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,0.596171831626171,ECDC database compiled from public online sources,
22004,Norway,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,0.540280722411217,ECDC database compiled from public online sources,
22005,Norway,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.242194806598132,ECDC database compiled from public online sources,
22006,Norway,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.223564436859814,ECDC database compiled from public online sources,
22007,Norway,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.242194806598132,ECDC database compiled from public online sources,
22008,Norway,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.242194806598132,ECDC database compiled from public online sources,
22009,Norway,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.186303697383178,ECDC database compiled from public online sources,
22010,Norway,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.149042957906543,ECDC database compiled from public online sources,
22011,Norway,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.0558911092149535,ECDC database compiled from public online sources,
22012,Norway,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.0,ECDC database compiled from public online sources,
22013,Norway,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.0931518486915891,ECDC database compiled from public online sources,
22014,Norway,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.0372607394766357,ECDC database compiled from public online sources,
22015,Norway,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0931518486915891,ECDC database compiled from public online sources,
22016,Norway,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.0931518486915891,ECDC database compiled from public online sources,
22017,Norway,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.0558911092149535,ECDC database compiled from public online sources,
22018,Norway,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.0558911092149535,ECDC database compiled from public online sources,
22019,Norway,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.0931518486915891,ECDC database compiled from public online sources,
22020,Norway,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.0558911092149535,ECDC database compiled from public online sources,
22021,Norway,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.111782218429907,ECDC database compiled from public online sources,
22022,Norway,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.130412588168225,ECDC database compiled from public online sources,
22023,Norway,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.335346655289721,ECDC database compiled from public online sources,
22024,Norway,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.409868134242992,ECDC database compiled from public online sources,
22025,Norway,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.204934067121496,ECDC database compiled from public online sources,
22026,Norway,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.316716285551403,ECDC database compiled from public online sources,
22027,Norway,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.186303697383178,ECDC database compiled from public online sources,
22028,Norway,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.223564436859814,ECDC database compiled from public online sources,
22029,Norway,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.26082517633645,ECDC database compiled from public online sources,
22030,Norway,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.204934067121496,ECDC database compiled from public online sources,
25179,Slovakia,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,0.0183221559021252,"TESSy COVID-19, national daily data",
25180,Slovakia,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,0.0549664677063757,"TESSy COVID-19, national daily data",
25181,Slovakia,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,0.0183221559021252,"TESSy COVID-19, national daily data",
25182,Slovakia,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,0.0366443118042505,"TESSy COVID-19, national daily data",
25183,Slovakia,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.109932935412752,"TESSy COVID-19, national daily data",
25184,Slovakia,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.293154494434004,"TESSy COVID-19, national daily data",
25185,Slovakia,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.128255091314877,"TESSy COVID-19, national daily data",
25186,Slovakia,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.0183221559021252,"TESSy COVID-19, national daily data",
25187,Slovakia,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0183221559021252,"TESSy COVID-19, national daily data",
25188,Slovakia,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0183221559021252,"TESSy COVID-19, national daily data",
25189,Slovakia,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0183221559021252,"TESSy COVID-19, national daily data",
25190,Slovakia,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.0549664677063757,"TESSy COVID-19, national daily data",
25191,Slovakia,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0183221559021252,"TESSy COVID-19, national daily data",
25192,Slovakia,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0916107795106262,"TESSy COVID-19, national daily data",
25193,Slovakia,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0549664677063757,"TESSy COVID-19, national daily data",
25194,Slovakia,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.109932935412752,"TESSy COVID-19, national daily data",
25195,Slovakia,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.0549664677063757,"TESSy COVID-19, national daily data",
25196,Slovakia,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.0549664677063757,"TESSy COVID-19, national daily data",
25197,Slovakia,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.073288623608501,"TESSy COVID-19, national daily data",
25198,Slovakia,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.109932935412752,"TESSy COVID-19, national daily data",
25199,Slovakia,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,0.219865870825503,"TESSy COVID-19, national daily data",
25200,Slovakia,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,0.311476650336129,"TESSy COVID-19, national daily data",
25201,Slovakia,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.403087429846755,"TESSy COVID-19, national daily data",
25202,Slovakia,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,0.366443118042505,"TESSy COVID-19, national daily data",
25203,Slovakia,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,0.183221559021252,"TESSy COVID-19, national daily data",
25204,Slovakia,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,0.238188026727628,"TESSy COVID-19, national daily data",
25205,Slovakia,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,0.238188026727628,"TESSy COVID-19, national daily data",
25206,Slovakia,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.274832338531879,"TESSy COVID-19, national daily data",
25207,Slovakia,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.622953300672258,"TESSy COVID-19, national daily data",
25208,Slovakia,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,0.439731741651006,"TESSy COVID-19, national daily data",
25209,Slovakia,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,0.458053897553131,"TESSy COVID-19, national daily data",
25210,Slovakia,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,0.403087429846755,"TESSy COVID-19, national daily data",
25211,Slovakia,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,0.513020365259507,"TESSy COVID-19, national daily data",
25212,Slovakia,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,0.513020365259507,"TESSy COVID-19, national daily data",
25213,Slovakia,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,0.458053897553131,"TESSy COVID-19, national daily data",
25214,Slovakia,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,0.586308988868008,"TESSy COVID-19, national daily data",
25215,Slovakia,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,0.76953054788926,"TESSy COVID-19, national daily data",
25216,Slovakia,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,0.34812096214038,"TESSy COVID-19, national daily data",
25217,Slovakia,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.421409585748881,"TESSy COVID-19, national daily data",
25218,Slovakia,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.714564080182884,"TESSy COVID-19, national daily data",
25219,Slovakia,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.659597612476509,"TESSy COVID-19, national daily data",
25220,Slovakia,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.751208391987135,"TESSy COVID-19, national daily data",
25221,Slovakia,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.73288623608501,"TESSy COVID-19, national daily data",
25222,Slovakia,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,0.439731741651006,"TESSy COVID-19, national daily data",
25223,Slovakia,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,0.586308988868008,"TESSy COVID-19, national daily data",
25224,Slovakia,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,0.329798806238254,"TESSy COVID-19, national daily data",
25225,Slovakia,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,0.274832338531879,"TESSy COVID-19, national daily data",
25226,Slovakia,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,0.219865870825503,"TESSy COVID-19, national daily data",
25227,Slovakia,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.183221559021252,"TESSy COVID-19, national daily data",
25228,Slovakia,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.201543714923378,"TESSy COVID-19, national daily data",
25229,Slovakia,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.0916107795106262,"TESSy COVID-19, national daily data",
25230,Slovakia,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.0366443118042505,"TESSy COVID-19, national daily data",
25231,Slovakia,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.0366443118042505,"TESSy COVID-19, national daily data",
25232,Slovakia,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.0549664677063757,"TESSy COVID-19, national daily data",
25233,Slovakia,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.0183221559021252,"TESSy COVID-19, national daily data",
25234,Slovakia,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.0366443118042505,"TESSy COVID-19, national daily data",
25235,Slovakia,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.0183221559021252,"TESSy COVID-19, national daily data",
25236,Slovakia,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.0183221559021252,"TESSy COVID-19, national daily data",
25237,Slovakia,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.0183221559021252,"TESSy COVID-19, national daily data",
25238,Slovakia,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.0549664677063757,"TESSy COVID-19, national daily data",
25239,Slovakia,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.073288623608501,"TESSy COVID-19, national daily data",
25240,Slovakia,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.0549664677063757,"TESSy COVID-19, national daily data",
25241,Slovakia,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.073288623608501,"TESSy COVID-19, national daily data",
25242,Slovakia,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.128255091314877,"TESSy COVID-19, national daily data",
25243,Slovakia,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.201543714923378,"TESSy COVID-19, national daily data",
25244,Slovakia,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.183221559021252,"TESSy COVID-19, national daily data",
25245,Slovakia,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.109932935412752,"TESSy COVID-19, national daily data",
25246,Slovakia,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.0549664677063757,"TESSy COVID-19, national daily data",
26519,Slovenia,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,0.381704702745077,ECDC database compiled from public online sources,
26520,Slovenia,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,0.858835581176424,ECDC database compiled from public online sources,
26521,Slovenia,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,0.62027014196075,ECDC database compiled from public online sources,
26522,Slovenia,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.62027014196075,ECDC database compiled from public online sources,
26523,Slovenia,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.381704702745077,ECDC database compiled from public online sources,
26524,Slovenia,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.190852351372539,ECDC database compiled from public online sources,
26525,Slovenia,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.190852351372539,ECDC database compiled from public online sources,
26526,Slovenia,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.0,ECDC database compiled from public online sources,
26527,Slovenia,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.0,ECDC database compiled from public online sources,
26528,Slovenia,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.0477130878431346,ECDC database compiled from public online sources,
26529,Slovenia,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0,ECDC database compiled from public online sources,
26530,Slovenia,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.0,ECDC database compiled from public online sources,
26531,Slovenia,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.0,ECDC database compiled from public online sources,
26532,Slovenia,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0477130878431346,ECDC database compiled from public online sources,
26533,Slovenia,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.143139263529404,ECDC database compiled from public online sources,
26534,Slovenia,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0,ECDC database compiled from public online sources,
26535,Slovenia,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0477130878431346,ECDC database compiled from public online sources,
26536,Slovenia,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.143139263529404,ECDC database compiled from public online sources,
26537,Slovenia,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.0954261756862693,ECDC database compiled from public online sources,
26538,Slovenia,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0954261756862693,ECDC database compiled from public online sources,
26539,Slovenia,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.143139263529404,ECDC database compiled from public online sources,
26540,Slovenia,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.0477130878431346,ECDC database compiled from public online sources,
26541,Slovenia,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0,ECDC database compiled from public online sources,
26542,Slovenia,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.143139263529404,ECDC database compiled from public online sources,
26543,Slovenia,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0954261756862693,ECDC database compiled from public online sources,
26544,Slovenia,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.190852351372539,ECDC database compiled from public online sources,
26545,Slovenia,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.524843966274481,ECDC database compiled from public online sources,
26546,Slovenia,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.667983229803885,ECDC database compiled from public online sources,
26547,Slovenia,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.286278527058808,ECDC database compiled from public online sources,
26548,Slovenia,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,1.28825337176464,ECDC database compiled from public online sources,
26549,Slovenia,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,2.05166277725479,ECDC database compiled from public online sources,
26550,Slovenia,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,2.81507218274494,ECDC database compiled from public online sources,
26551,Slovenia,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,5.72557054117616,ECDC database compiled from public online sources,
26552,Slovenia,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,6.15498833176437,ECDC database compiled from public online sources,
26553,Slovenia,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,6.29812759529377,ECDC database compiled from public online sources,
26554,Slovenia,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,6.01184906823496,ECDC database compiled from public online sources,
26555,Slovenia,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,6.10727524392123,ECDC database compiled from public online sources,
26556,Slovenia,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,6.0595621560781,ECDC database compiled from public online sources,
26557,Slovenia,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,6.67983229803885,ECDC database compiled from public online sources,
26558,Slovenia,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,5.53471818980362,ECDC database compiled from public online sources,
26559,Slovenia,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,5.43929201411735,ECDC database compiled from public online sources,
